raw_database_id,cardName,status,price,isLegacy,pokedexNumber,imageUrl,possessions,type,cardNumber,rarity,series,createdAt
,난천의 한카리아스 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_087.png,,포켓몬,SV9a-087,SAR,sv9a -「열풍의 아레나」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_096.png,,,SV1S-096,SR,sv1S -「스칼렛 ex」,
,다투곰 붉은 달 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_091.png,,,SV5a-091,SAR,sv5a -「크림슨헤이즈」,
,네리네,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_227.png,,,SV8a-227,SAR,sv8a -「테라스탈 페스타 ex」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-262.png,,서포트,S8b-262,SR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_085.png,,,SV7a-085,SR,sv7a -「낙원드래고나」,
,아기씨,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS11-115.png,,,S11-115,SR,s11 -「로스트어비스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_093.png,,,SV4K-093,UR,sv4K -「고대의 포효」,
,릴리에의 전력,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_067.png,,,SM11b-067,SR,sm11b -「드림리그」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_078.png,,,SV4M-078,AR,sv4M -「미래의 일섬」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_124.png,,,SV11B-124,AR,sv11B -「블랙볼트」,
,테라파고스 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_226.png,,,SV8a-226,SAR,sv8a -「테라스탈 페스타 ex」,
,피카츄,보유중,0,,25,https://mtg-kr.com/cardimage/poketcgSV-P-126.png,,포켓몬,SV-P-126,PROMO,PROMO,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2-102.png,,,M2-102,SR,m2 -「인페르노X」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_188.png,,,SV2a-188,SR,sv2a -「포켓몬 카드 151」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_192.png,,,SM8b-192,S,sm8b -「울트라샤이니」,
,벼리짱,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV2D-077.png,,,SV2D-077,AR,sv2D -「클레이버스트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_085.png,,,SV2D-085,SR,sv2D -「클레이버스트」,
,샤미드 V,보유중,0,,,https://mtg-kr.com/cardimage/poketcgS6a-075.png,,포켓몬,S6a-075,SR,s6a -「이브이 히어로즈」,
,바다그다,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1S-081.png,,포켓몬,SV1S-081,AR,sv1S -「스칼렛 ex」,
,포차냐,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-208.png,,,S12a-208,AR,s12a -「VSTAR 유니버스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_131.png,,,SV11B-131,AR,sv11B -「블랙볼트」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9a-090.png,,,S9a-090,HR,s9a -「배틀리전」,
,밀로틱 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_121.png,,포켓몬,SV8-121,SR,sv8 -「초전브레이커」,
,고동치는달 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_090.png,,포켓몬,SV4K-090,SAR,sv4K -「고대의 포효」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_085.png,,,SV5M-085,SR,sv5M -「사이버저지」,
,샤비,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_088.png,,,SV11B-088,AR,sv11B -「블랙볼트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_095.png,,,SV1a-095,SR,sv1a -「트리플렛비트」,
,거북왕 ex,보유중,0,,9,https://mtg-kr.com/cardimage/poketcgSV2a-202.png,,포켓몬,SV2a-202,SAR,sv2a -「포켓몬 카드 151」,
,큐아링,보유중,0,,764,https://mtg-kr.com/cardimage/poketcgS12a-187.png,,포켓몬,S12a-187,AR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_084.png,,,SV5K-084,SR,sv5K -「와일드포스」,
,메가메가니움 ex,보유중,0,,,https://mtg-kr.com/cardimage/poketcgMC-761.png,,포켓몬,MC-761,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10P-074.png,,,S10P-074,SR,s10P -「스페이스 저글러」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11a-079.png,,,S11a-079,SR,s11a -「백열의 아르카나」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_157.png,,,SM8b-157,SR,sm8b -「울트라샤이니」,
,뮤츠 Vstar,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-221.png,,포켓몬,S12a-221,SAR,s12a -「VSTAR 유니버스」,
,규리의 눈빛,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_127.png,,서포트,SV8-127,SR,sv8 -「초전브레이커」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_066.png,,,SM11a-066,SR,sm11a -「리믹스바우트」,
,릴리에의 삐삐 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_126.png,,,SV9-126,SAR,sv9 -「배틀파트너즈」,
,두르보,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_087.png,,,SV11W-087,AR,sv11W -「화이트플레어」,
,기로치 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_089.png,,포켓몬,SV6a-089,SAR,sv6a -「나이트원더러」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_123.png,,,SV6-123,SR,sv6 -「변환의 가면」,
,무쇠감투 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_214.png,,포켓몬,SV8a-214,SAR,sv8a -「테라스탈 페스타 ex」,
,오르티가,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_131.png,,,SV3-131,SR,sv3 - 「흑염의 지배자」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_143.png,,,SV11W-143,AR,sv11W -「화이트플레어」,
,서퍼,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-247.png,,,M2a-247,SAR,m2a -「메가드림」,
,마릴,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgMC-748.png,,,MC-748,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-195.png,,,M2a-195,AR,m2a -「메가드림」,
,모란,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_097.png,,서포트,SV1S-097,SR,sv1S -「스칼렛 ex」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_222.png,,,SM8b-222,SSR,sm8b -「울트라샤이니」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM1S-081.png,,,M1S-081,SR,m1S -「메가 심포니아」,
,폭슬라이,보유중,0,,828,https://mtg-kr.com/cardimage/poketcgS12a-192.png,,포켓몬,S12a-192,AR,s12a -「VSTAR 유니버스」,
,난천,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_153.png,,서포트,SM8b-153,SR,sm8b -「울트라샤이니」,
,굽이치는물결 ex,보유중,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_086.png,,포켓몬,SV5K-086,SR,sv5K -「와일드포스」,
,피아나,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_059.png,,서포트,SM6a-059,SR,sm6a -「드래곤스톰」,
,체렌의 배려심,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9-114.png,,,S9-114,SR,s9 -「스타버스」,
,비크티니,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_097.png,,,SV11B-097,AR,sv11B -「블랙볼트」,
,두송,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-257.png,,서포트,S8b-257,SR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_175.png,,,SM8b-175,S,sm8b -「울트라샤이니」,
,메가가디안 ex,미보유,0,,282,https://mtg-kr.com/cardimage/poketcgM2a-226.png,,포켓몬,M2a-226,MA,m2a -「메가드림」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_084.png,,,SV5a-084,SR,sv5a -「크림슨헤이즈」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10a-080.png,,,S10a-080,,s10a -「다크판타스마」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11a-077.png,,,S11a-077,SR,s11a -「백열의 아르카나」,
,이브이,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-210.png,,,S8b-210,CHR,s8b -「VMAX 클라이맥스」,
,뽀록나,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_096.png,,,SV11B-096,AR,sv11B -「블랙볼트」,
,꾸왁스,보유중,0,,,https://mtg-kr.com/cardimage/poketcgSV1a-081.png,,포켓몬,SV1a-081,AR,sv1a -「트리플렛비트」,
,페퍼의 마피티프 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_088.png,,,SV9a-088,SAR,sv9a -「열풍의 아레나」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_072.png,,,SV6a-072,AR,sv6a -「나이트원더러」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_330.png,,,SV4a-330,SSR,sv4a -「샤이니트레저 ex」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_083.png,,,SV5a-083,SR,sv5a -「크림슨헤이즈」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_126.png,,,SV3-126,SR,sv3 - 「흑염의 지배자」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10a-093.png,,,S10a-093,,s10a -「다크판타스마」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_165.png,,,SM8b-165,S,sm8b -「울트라샤이니」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_134.png,,,SV11B-134,AR,sv11B -「블랙볼트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_092.png,,,SV5K-092,SR,sv5K -「와일드포스」,
,히스이 대검귀 V,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS12a-229.png,,,S12a-229,SAR,s12a -「VSTAR 유니버스」,
,카나리,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-249.png,,,M2a-249,SAR,m2a -「메가드림」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_114.png,,,SV3-114,AR,sv3 - 「흑염의 지배자」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2-087.png,,,M2-087,AR,m2 -「인페르노X」,
,조타구 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_087.png,,포켓몬,SV6a-087,SAR,sv6a -「나이트원더러」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_092.png,,,SV1S-092,SR,sv1S -「스칼렛 ex」,
,파치리스,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1V-084.png,,,SV1V-084,AR,sv1V -「바이올렛 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_065.png,,,SV6a-065,AR,sv6a -「나이트원더러」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_115.png,,,SV6-115,SR,sv6 -「변환의 가면」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_154.png,,,SM8b-154,SR,sm8b -「울트라샤이니」,
,뜨아거,보유중,0,,,https://mtg-kr.com/cardimage/poketcgSV1a-078.png,,포켓몬,SV1a-078,AR,sv1a -「트리플렛비트」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS10a-090.png,,,S10a-090,,s10a -「다크판타스마」,
,저지맨,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_344.png,,서포트,SV4a-344,SR,sv4a -「샤이니트레저 ex」,
,로켓단의 크로뱃 ex,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_127.png,,포켓몬,SV10-127,SAR,sv10 -「로켓단의 영광」,
,올리뇨,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1S-079.png,,,SV1S-079,AR,sv1S -「스칼렛 ex」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_123.png,,,SV8-123,SR,sv8 -「초전브레이커」,
,오리진 펄기아 V,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS10P-071.png,,,S10P-071,SR,s10P -「스페이스 저글러」,
,따라큐 Vmax,보유중,0,,,https://mtg-kr.com/cardimage/poketcgS8b-234.png,,포켓몬,S8b-234,CSR,s8b -「VMAX 클라이맥스」,
,케르디오,보유중,0,,647,https://mtg-kr.com/cardimage/poketcgS12a-179.png,,포켓몬,S12a-179,AR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_119.png,,,SV7-119,SR,sv7 -「스텔라미라클」,
,투로박사의 시나리오,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_087.png,,,SV4M-087,SR,sv4M -「미래의 일섬」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_090.png,,,SV5K-090,SR,sv5K -「와일드포스」,
,잉어킹,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1a-080.png,,포켓몬,SV1a-080,AR,sv1a -「트리플렛비트」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-195.png,,,S8b-195,CHR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_209.png,,,SV2a-209,UR,sv2a -「포켓몬 카드 151」,
,거북왕&팽도리 GX,보유중,0,,,https://mtg-kr.com/cardimage/poketcgSM11a-069.png,,포켓몬,SM11a-069,SR,sm11a -「리믹스바우트」,
,님피아 V,보유중,0,,,https://mtg-kr.com/cardimage/poketcgS6a-082.png,,포켓몬,S6a-082,SR,s6a -「이브이 히어로즈」,
,전목,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS9a-082.png,,포켓몬,S9a-082,SR,s9a -「배틀리전」,
,이올브 V,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-214.png,,포켓몬,S8b-214,CSR,s8b -「VMAX 클라이맥스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_162.png,,,SM8b-162,S,sm8b -「울트라샤이니」,
,피카츄 ex,미보유,0,,25,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_132.png,,포켓몬,SV8-132,SAR,sv8 -「초전브레이커」,
,메가팬텀 ex,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-240.png,,포켓몬,M2a-240,SAR,m2a -「메가드림」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_108.png,,,SV6-108,AR,sv6 -「변환의 가면」,
,꿰뚫는화염 ex,보유중,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_093.png,,포켓몬,SV5K-093,SAR,sv5K -「와일드포스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_322.png,,,SV4a-322,SSR,sv4a -「샤이니트레저 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_115.png,,,SV11W-115,AR,sv11W -「화이트플레어」,
,투희,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_173.png,,,SV11W-173,SAR,sv11W -「화이트플레어」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgSV1S-107.png,,,SV1S-107,UR,sv1S -「스칼렛 ex」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_239.png,,,SM8b-239,SSR,sm8b -「울트라샤이니」,
,메가이상해꽃 ex,미보유,0,true,3,https://mtg-kr.com/cardimage/poketcgM1L-076.png,,포켓몬,M1L-076,SR,m1L -「메가 브레이브」,
,라프라스,보유중,0,,131,https://mtg-kr.com/cardimage/poketcgS12a-177.png,,포켓몬,S12a-177,AR,s12a -「VSTAR 유니버스」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_080.png,,,SV4K-080,SR,sv4K -「고대의 포효」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_202.png,,,SM8b-202,S,sm8b -「울트라샤이니」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_087.png,,,SV5K-087,SR,sv5K -「와일드포스」,
,피나,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_091.png,,서포트,SV2P-091,SAR,sv2P -「스노해저드」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_171.png,,,SM8b-171,S,sm8b -「울트라샤이니」,
,눈설왕,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS8b-185.png,,,S8b-185,CHR,s8b -「VMAX 클라이맥스」,
,팔데아 켄타로스,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV1a-084.png,,,SV1a-084,AR,sv1a -「트리플렛비트」,
,파밀리쥐,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV2D-081.png,,,SV2D-081,AR,sv2D -「클레이버스트」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_079.png,,,SV5M-079,AR,sv5M -「사이버저지」,
,,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-197.png,,,M2a-197,AR,m2a -「메가드림」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_235.png,,,SV8a-235,UR,sv8a -「테라스탈 페스타 ex」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgM2a-225.png,,,M2a-225,MA,m2a -「메가드림」,
,리자몽 ex,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgSV4a-331.png,,포켓몬,SV4a-331,SSR,sv4a -「샤이니트레저 ex」,
,볼케니온 ex,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_124.png,,,SV9-124,SAR,sv9 -「배틀파트너즈」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_193.png,,,SV2a-193,SR,sv2a -「포켓몬 카드 151」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_096.png,,,SV5a-096,UR,sv5a -「크림슨헤이즈」,
,하랑우탄,보유중,0,,,https://mtg-kr.com/cardimage/poketcgS8b-212.png,,포켓몬,S8b-212,CHR,s8b -「VMAX 클라이맥스」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_080.png,,,SV5K-080,AR,sv5K -「와일드포스」,
,,미보유,0,true,,https://mtg-kr.com/cardimage/poketcgS11-112.png,,,S11-112,SR,s11 -「로스트어비스」,
,오거폰 주춧돌의 가면 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_128.png,,포켓몬,SV6-128,SAR,sv6 -「변환의 가면」,
,브리두라스 ex,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_088.png,,포켓몬,SV7a-088,SAR,sv7a -「낙원드래고나」,
,,미보유,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_058.png,,포켓몬,SM10b-058,SR,sm10b -「스카이레전드」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_116.png,,,SV11B-116,AR,sv11B -「블랙볼트」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_113.png,,,SV10-113,SR,sv10 -「로켓단의 영광」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_227.png,,,SM8b-227,SSR,sm8b -「울트라샤이니」,
,레드의 도전,등급카드,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10/SM10_105.png,,서포트,SM10-105,SR,sm10,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_135.png,,,SV7-135,UR,sv7 -「스텔라미라클」,
,피아나의 결의,보유중,0,true,,https://mtg-kr.com/cardimage/poketcgS7r-079.png,,,S7r-079,SR,s7R -「창공스트림」,
,,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_084.png,,,SV7a-084,SR,sv7a -「낙원드래고나」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_152.png,,,SV11W-152,AR,sv11W -「화이트플레어」,
,거북왕 EX,보유중,0,,9,https://cards.image.pokemonkorea.co.kr/data/wmimages/XY/XY1/K1_Y_061.jpg,,포켓몬,,SR,XY 확장팩 제1탄 「Y컬렉션」,
,미모사,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_098.png,,서포트,SV1V-098,SR,sv1V -「바이올렛 ex」,
,,보유중,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_103.png,,,SV11B-103,AR,sv11B -「블랙볼트」,
,카지,미보유,0,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_230.png,,,SV8a-230,SAR,sv8a -「테라스탈 페스타 ex」,
,게노세크트 ex,보유중,0,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_172.png,,포켓몬,SV11B-172,SAR,sv11B -「블랙볼트」,
