raw_database_id,pokedexNumber,cardName,rarity,series,cardNumber,type,imageUrl,status,price
bVvzoCNWLR5N3JdLPDqo,,,SR,sv1S -「스칼렛 ex」,SV1S-099,서포트,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_099.png,미보유,0
2ulL42QX0iFCRliTHShx,,,SR,sm6b -「챔피언로드」,SM6b-063,서포트,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_063.png,미보유,0
cQoRXnNsPK5QBkmsGt1C,,,SR,sm6b -「챔피언로드」,SM6b-060,서포트,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_060.png,미보유,0
tTmWshLozBU1Y8mjAw4f,,,SR,sm6b -「챔피언로드」,SM6b-064,서포트,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_064.png,미보유,0
unmsTTD6vjBIzhIqNu1l,,,SR,sm6b -「챔피언로드」,SM6b-062,서포트,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_062.png,미보유,0
aSxitue41ruJdJUvM4Bc,,,SR,sm6a -「드래곤스톰」,SM6a-058,서포트,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_058.png,보유중,0
ueBGuW2WYFL2NyyGIONQ,,,SR,sm10b -「스카이레전드」,SM10b-062,서포트,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM10B/SM10B_062.png,미보유,0
4hhR72G1WXIoeWWQQL1F,,,SR,s8b -「VMAX 클라이맥스」,S8b-261,서포트,https://mtg-kr.com/cardimage/poketcgS8b-261.png,미보유,0
C3jHXRn5xLAn1JjGCIGj,,,SR,s8b -「VMAX 클라이맥스」,S8b-267,서포트,https://mtg-kr.com/cardimage/poketcgS8b-267.png,미보유,0
JEAMOhwW6MYBJZDEoJCT,,,SR,s8b -「VMAX 클라이맥스」,S8b-258,서포트,https://mtg-kr.com/cardimage/poketcgS8b-258.png,미보유,0
NYA83jDFeSzqZg4lSyw8,,,SR,s8b -「VMAX 클라이맥스」,S8b-262,서포트,https://mtg-kr.com/cardimage/poketcgS8b-262.png,미보유,0
bhi0NtST7pn0I9mpWmOR,,,SR,s8b -「VMAX 클라이맥스」,S8b-263,서포트,https://mtg-kr.com/cardimage/poketcgS8b-263.png,미보유,0
dGUGBr3RDaZCblrqpg6C,,,SR,s8b -「VMAX 클라이맥스」,S8b-277,서포트,https://mtg-kr.com/cardimage/poketcgS8b-277.png,미보유,0
jetqqACscXTU5Su4vClu,,,SR,s8b -「VMAX 클라이맥스」,S8b-259,서포트,https://mtg-kr.com/cardimage/poketcgS8b-259.png,미보유,0
jrqTAST1t5dVWfAmhe87,,,SR,s8b -「VMAX 클라이맥스」,S8b-268,서포트,https://mtg-kr.com/cardimage/poketcgS8b-268.png,미보유,0
nTAlMjqrxRKfSo7dDS4N,,,SR,s8b -「VMAX 클라이맥스」,S8b-266,서포트,https://mtg-kr.com/cardimage/poketcgS8b-266.png,미보유,0
vxVNLi5cLbJCzymOhqN5,,,SR,s8b -「VMAX 클라이맥스」,S8b-260,서포트,https://mtg-kr.com/cardimage/poketcgS8b-260.png,미보유,0
dPpxlaMj0ROwzFDouL3P,,,SR,s10P -「스페이스 저글러」,S10P-078,서포트,https://mtg-kr.com/cardimage/poketcgS10P-078.png,미보유,0
jx7EUyZg7MsxMljHsUsL,,,SR,s10P -「스페이스 저글러」,S10P-077,서포트,https://mtg-kr.com/cardimage/poketcgS10P-077.png,미보유,0
qnGPQI5Asvyq12Lv8rOD,,N의 각오,SR,sm11b -「드림리그」,SM11b-066,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_066.png,미보유,0
3HcKoY4l304QpXAR99Qx,,N의 방안,SR,sv11B -「블랙볼트」,SV11B-165,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_165.png,보유중,0
kTZngwhzwxUOOqm97SRR,,N의 방안,SAR,sv11B -「블랙볼트」,SV11B-173,,https://mtg-kr.com/cardimage/poketcgSV11B-173.png,보유중,0
vM1p9orvh0uXeY4MOjrK,,그라에나,CHR,s9a -「배틀리전」,S9a-072,,https://mtg-kr.com/cardimage/poketcgS9a-072.png,보유중,0
F9eN3eVvWwe2Ihe4xJyq,,네리네,SR,sv8a -「테라스탈 페스타 ex」,SV8a-188,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_188.png,미보유,0
NXPM0tj9IriiMvrwRaoF,,네리네,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-227,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_227.png,미보유,0
HpHQcRin8ltPf6m9lfZp,,네오라이트 V,SR,s9 -「스타버스」,S9-105,,https://mtg-kr.com/cardimage/poketcgS9-105.png,미보유,0
6DBVLh1Hcntdwj8DEZPw,,네오라이트 V,SAR,s12a -「VSTAR 유니버스」,S12a-216,,https://mtg-kr.com/cardimage/poketcgS12a-216.png,보유중,0
5uLpwxJFTmHI7s4qX7Zq,,노고고치,AR,sv2P -「스노해저드」,SV2P-083,,https://mtg-kr.com/cardimage/poketcgSV2P-083.png,보유중,0
esTyc2XRlkDi5bSQlk6O,,노고치,AR,s12a -「VSTAR 유니버스」,S12a-198,,https://mtg-kr.com/cardimage/poketcgS12a-198.png,보유중,0
S9zA2D1V8lO3BbTjcz8q,,눈설왕,CHR,s8b -「VMAX 클라이맥스」,S8b-185,,https://mtg-kr.com/cardimage/poketcgS8b-185.png,보유중,0
BlNypdRepzo3AGmwu2k9,,니드킹,AR,sv2a -「포켓몬 카드 151」,SV2a-174,,https://mtg-kr.com/cardimage/poketcgSV2a-174.png,보유중,0
dmVgFUk3mWIOLXZXjANF,,님피아 ex,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-212,,https://mtg-kr.com/cardimage/poketcgSV8a-212.png,보유중,0
2lnwhnJ8NGFxcBnflmdw,,님피아 GX,SSR,sm8b -「울트라샤이니」,SM8b-238,,https://mtg-kr.com/cardimage/poketcgSM8b-238.png,등급카드,0
dtqPRO0LHmYTM4Nb3USW,,님피아 V,CSR,s8b -「VMAX 클라이맥스」,S8b-231,,https://mtg-kr.com/cardimage/poketcgS8b-231.png,보유중,0
J1CCx75oUyd5gnHxKcK2,,님피아 Vmax,CSR,s8b -「VMAX 클라이맥스」,S8b-232,,https://mtg-kr.com/cardimage/poketcgS8b-232.png,보유중,0
rRud6FxtbwZwQzuntydV,,다크라이 GX,SSR,sm8b -「울트라샤이니」,SM8b-230,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_230.png,미보유,0
5RDjZD6uCIuKXIykvjs0,491,다크라이 Vstar,SAR,s12a -「VSTAR 유니버스」,S12a-228,,https://mtg-kr.com/cardimage/poketcgS12a-228.png,보유중,0
BzLHV1QBUmN6xYoNsV6q,354,다크펫,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-749,,https://mtg-kr.com/cardimage/poketcgMC-749.png,보유중,0
JnxhgDbg4SJAQuRQBzhO,,다크펫 GX,SSR,sm8b -「울트라샤이니」,SM8b-221,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_221.png,미보유,0
bdLacGDNvw7TXnMQob0n,,다태우지네 V,CSR,s8b -「VMAX 클라이맥스」,S8b-218,,https://mtg-kr.com/cardimage/poketcgS8b-218.png,보유중,0
LQG1X1QVzMhTGcYRgAUw,,다태우지네 Vmax,CSR,s8b -「VMAX 클라이맥스」,S8b-219,,https://mtg-kr.com/cardimage/poketcgS8b-219.png,미보유,0
CdtXqqDZ8se7n8pjnMGx,,다투곰 붉은 달 ex,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-225,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_225.png,미보유,0
NXEVtVTCaJBujNm6lJMy,,다투곰 붉은 달 ex,SAR,sv5a -「크림슨헤이즈」,SV5a-091,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_091.png,미보유,0
JUV8UsMIz3lJlbk3ZWyq,,단지래플,AR,sv7a -「낙원드래고나」,SV7a-075,,https://mtg-kr.com/cardimage/poketcgSV7a-075.png,보유중,0
fDoPFpUngR5ikr57VudX,,달막화,AR,sv11B -「블랙볼트」,SV11B-098,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_098.png,보유중,0
oPSLsUaPpgLldSZ6NkDE,,대굴레오,AR,sv8 -「초전브레이커」,SV8-111,,https://mtg-kr.com/cardimage/poketcgSV8-111.png,보유중,0
uzFrSVSD4h3Od9hQIAJQ,,대도각참,AR,sv1S -「스칼렛 ex」,SV1S-089,,https://mtg-kr.com/cardimage/poketcgSV1S-089.png,보유중,0
nh2ncwlSjI9WZ8m7HalN,,덩구리,AR,sv2a -「포켓몬 카드 151」,SV2a-178,,https://mtg-kr.com/cardimage/poketcgSV2a-178.png,보유중,0
dtOSZy4IMTI8Jx24iqgZ,,도희의 비기,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-228,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_228.png,미보유,0
5BMYVRxnubNjbDdEZTad,,독침붕 V,SR,s10P -「스페이스 저글러」,S10P-069,,https://mtg-kr.com/cardimage/poketcgS10P-069.png,미보유,0
0mCXrSoExr2nEEFbJqvT,,돈크로우 V,SR,s9 -「스타버스」,S9-109,,https://mtg-kr.com/cardimage/poketcgS9-109.png,보유중,0
0G42nPSQa5bmiqTHk7Ue,,돌살이,AR,sv11B -「블랙볼트」,SV11B-135,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_135.png,보유중,0
1grwJ3ykoTytmebbl872,,돌핀맨 ex,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-207,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_207.png,미보유,0
wx9GfPe2MPvMll5L4j2G,,두드리짱 ex,SAR,sv2D -「클레이버스트」,SV2D-093,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_093.png,미보유,0
DWjmjxx53BVvzGa1WxDu,,두랄루돈 Vmax,CSR,s8b -「VMAX 클라이맥스」,S8b-253,,https://mtg-kr.com/cardimage/poketcgS8b-253.png,미보유,0
GiHFdW0qqW6oEWKrGhtT,,드니꽁,AR,sv2P -「스노해저드」,SV2P-076,,https://mtg-kr.com/cardimage/poketcgSV2P-076.png,보유중,0
nbalivecXu7uNEVsTCUg,,드니차,AR,sv2P -「스노해저드」,SV2P-075,,https://mtg-kr.com/cardimage/poketcgSV2P-075.png,보유중,0
Tzu5aTOnhZkToHxjAlIJ,,드닐레이브,AR,sv2P -「스노해저드」,SV2P-077,,https://mtg-kr.com/cardimage/poketcgSV2P-077.png,보유중,0
zhmRHamchfIRQ20W6kKl,,드래펄트 ex,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-221,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_221.png,보유중,0
ArE8zDPzlhn0gNVGSmnb,,드래피온 V,SAR,s12a -「VSTAR 유니버스」,S12a-227,,https://mtg-kr.com/cardimage/poketcgS12a-227.png,보유중,0
zsBeMiXBbTwRJMG46tu4,,드레이어,AR,sv11B -「블랙볼트」,SV11B-092,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_092.png,보유중,0
WzvyFNFf4DvVbGzOeY00,,들눈해,AR,sv1V -「바이올렛 ex」,SV1V-080,,https://mtg-kr.com/cardimage/poketcgSV1V-080.png,보유중,0
rAoTDhDXbGruAWaEUMh7,,루티아의 어필,SAR,sv7a -「낙원드래고나」,SV7a-090,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_090.png,미보유,0
ASQdiTnePfM56TYGiM5h,,리파,SAR,sv4M -「미래의 일섬」,SV4M-091,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_091.png,미보유,0
ESJ5BC615WnL6V4Q14lB,,리피아 ex,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-200,,https://mtg-kr.com/cardimage/poketcgSV8a-200.png,보유중,0
zM9kBfzbEJKLZEIdK6fx,,리피아 Vstar,SAR,s12a -「VSTAR 유니버스」,S12a-210,,https://mtg-kr.com/cardimage/poketcgS12a-210.png,미보유,0
9ezpda3PGhAqTKdVrtvL,,릴리에의 결심,SR,m1L -「메가 브레이브」,M1L-085,,https://mtg-kr.com/cardimage/poketcgM1L-085.png,미보유,0
n2h2IvCyl3cAfWmHBeZd,,릴리에의 결심,SAR,m1L -「메가 브레이브」,M1L-090,,https://mtg-kr.com/cardimage/poketcgM1L-090.png,미보유,0
OwZMy07ECFITykByprYu,,릴리에의 삐삐 ex,SAR,sv9 -「배틀파트너즈」,SV9-126,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_126.png,미보유,0
YZ1LbaLvNmqz47dPwgn9,,릴리에의 삐삐 ex,SR,sv9 -「배틀파트너즈」,SV9-115,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_115.png,보유중,0
C3j7JmylKXW5HrhXL6Jx,,릴리에의 삐삐 ex,기타 AR,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-765,,https://mtg-kr.com/cardimage/poketcgMC-765.png,미보유,0
iKu0LmQwslvnG4lRTYJN,,릴리에의 에리본,AR,sv9 -「배틀파트너즈」,SV9-105,,https://mtg-kr.com/cardimage/poketcgSV9-105.png,보유중,0
Nn26A80dBrSiHfiLk70T,,릴리에의 전력,SR,sm11b -「드림리그」,SM11b-067,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_067.png,미보유,0
6T3ouBZm6dDNbo9YkDcN,,마기라스,AR,sv2D -「클레이버스트」,SV2D-079,,https://mtg-kr.com/cardimage/poketcgSV2D-079.png,보유중,0
xZXygW106u8fkkKlOgNZ,,마라카치,AR,sv9 -「배틀파트너즈」,SV9-101,,https://mtg-kr.com/cardimage/poketcgSV9-101.png,보유중,0
0AVGpxn3XwlUFZupODaq,,마라카치,AR,sv11B -「블랙볼트」,SV11B-093,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_093.png,보유중,0
fYEuwfNfmOkAIshoMsci,,마리의 모르페코,기타 AR,svOM -「마리의 모르페코&오롱털 ex」,SVOM-020,,https://mtg-kr.com/cardimage/poketcgSVOM-020.png,보유중,0
m6AyYHzC0q2IZCt3TgQK,,마리의 오롱털 ex,SAR,m2a -「메가드림」,M2a-243,,https://mtg-kr.com/cardimage/poketcgM2a-243.png,미보유,0
dFKJjsZ2fkft5cUvRSx6,,마릴,AR,sv2P -「스노해저드」,SV2P-073,,https://mtg-kr.com/cardimage/poketcgSV2P-073.png,보유중,0
P7caRY2zrYcPo8oxuY8b,,마릴,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-748,,https://mtg-kr.com/cardimage/poketcgMC-748.png,보유중,0
uFAA1wVjHH23m2u6Rr30,,마셰이드,AR,sv7a -「낙원드래고나」,SV7a-066,,https://mtg-kr.com/cardimage/poketcgSV7a-066.png,보유중,0
hnowdQpXbnQTQwHP3frK,,마스카나 ex,SAR,sv1a -「트리플렛비트」,SV1a-096,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_096.png,보유중,0
2FLEu6VDMz7E2lWjtBXm,,마이농,AR,sv3a -「레이징서프」,SV3a-066,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_066.png,보유중,0
4f2lUWWY3db2VBKJhn5X,,마임맨,AR,sv2a -「포켓몬 카드 151」,SV2a-179,,https://mtg-kr.com/cardimage/poketcgSV2a-179.png,보유중,0
zVKESSLYejl6vWxaeLYm,,마티스의 거래,SAR,m1L -「메가 브레이브」,M1L-091,,https://mtg-kr.com/cardimage/poketcgM1L-091.png,미보유,0
BRBq8C1zkdctdR8sJRx5,,망나뇽 V,SR,s7R -「창공스트림」,S7r-074,,https://mtg-kr.com/cardimage/poketcgS7r-074.png,미보유,0
eyKBktmYP4catEI9i3b9,,망초,SR,sv3a -「레이징서프」,SV3a-081,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_081.png,보유중,0
pGjZYyrBkAbRhPczpk1t,,멜로코,SAR,sv4K -「고대의 포효」,SV4K-091,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_091.png,미보유,0
5kavEBiuIpVGfUu1Qg4q,703,멜리시,기타 AR,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-752,,https://mtg-kr.com/cardimage/poketcgMC-752.png,미보유,0
94hlLXRptDEB3F154odb,,명희,SR,sm11b -「드림리그」,SM11b-068,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_068.png,미보유,0
naF6gSWxqivCs4v8VMmh,,모란,SAR,sv1S -「스칼렛 ex」,SV1S-104,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_104.png,미보유,0
okPj3rzq5nHHOax5I26S,,모야모,SR,sv2D -「클레이버스트」,SV2D-090,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_090.png,미보유,0
WjKGQMGMaSJFu20MeUjg,,모야모의 찌리배리 ex,SAR,sv9 -「배틀파트너즈」,SV9-125,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_125.png,미보유,0
rGncPhA9Szk8BmQHoaxw,,모야모의 찌리배리 ex,SAR,m2a -「메가드림」,M2a-236,,https://mtg-kr.com/cardimage/poketcgM2a-236.png,보유중,0
wpwTHgHts4qqbLGYD2wO,,모야모의 찌리비크,AR,sv9 -「배틀파트너즈」,SV9-104,,https://mtg-kr.com/cardimage/poketcgSV9-104.png,보유중,0
cIZcj5uP1LKtNYBsz7V0,,모으령,AR,sv3a -「레이징서프」,SV3a-068,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3A/SV3A_068.png,보유중,0
JBESdu8g3LlFbiGno2OH,,몰드류,CHR,sm11b -「드림리그」,SM11b-059,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_059.png,미보유,0
6abJIHZOqq9GuS8KbeFJ,,몰드류 ex,SAR,sv11B -「블랙볼트」,SV11B-171,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_171.png,미보유,0
scG71xcwQEhSG4l7cONY,,몽나,AR,sv11B -「블랙볼트」,SV11B-121,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_121.png,보유중,0
VrOMpxV2sTMBvVtdl66V,,미모사,SAR,sv1V -「바이올렛 ex」,SV1V-104,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1V/SV1V_104.png,보유중,0
HOhkYZ0kWZtwVRYhdaCt,,민진의 헤아림,SAR,m1S -「메가 심포니아」,M1S-090,,https://mtg-kr.com/cardimage/poketcgM1S-090.png,미보유,0
wjOme2nzavBtsIBSFfrv,,민화의 초대,SR,sv2a -「포켓몬 카드 151」,SV2a-197,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_197.png,미보유,0
4IMe1xA4Y0KbD30q8ZK4,,벨의 진심,SR,sv5M -「사이버저지」,SV5M-090,,https://mtg-kr.com/cardimage/poketcgSV5M-090.png,보유중,0
dgqehi4ot2rWvs5OoJgS,,벨의 진심,SAR,sv5M -「사이버저지」,SV5M-096,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_096.png,미보유,0
O8gILMHrHX5TfaEwoXoE,,벼리짱,AR,sv2D -「클레이버스트」,SV2D-077,,https://mtg-kr.com/cardimage/poketcgSV2D-077.png,보유중,0
cUpkLk98k4JCpsvAr5ME,,보만다 ex,SAR,sv9 -「배틀파트너즈」,SV9-129,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_129.png,미보유,0
FvOVm2ff4lEOv5IIRiXw,,보스의 지령,없음,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-760,,https://mtg-kr.com/cardimage/poketcgMC-760.png,미보유,0
8BjfTGiYRToX3X3mm8Za,,복숭악동 ex,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-219,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_219.png,보유중,0
ioT5HmjReFkCm3HKkq3b,,복숭악동 ex,SAR,sv6a -「나이트원더러」,SV6a-090,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_090.png,미보유,0
SSKJBiS0VAXMs1OIG4Ar,,볼케니온 ex,SAR,sv9 -「배틀파트너즈」,SV9-124,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_124.png,보유중,0
HJ2HokZNinWIUsjeLQ0m,,부르르릉 ex,SAR,sv3 - 「흑염의 지배자」,SV3-135,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_135.png,미보유,0
zScScKbBIg7uHwVz10xv,,부르릉,AR,sv3 - 「흑염의 지배자」,SV3-117,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_117.png,보유중,0
NE5l0KbdgptcXrGNQMqT,,부스터 ex,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-202,,https://mtg-kr.com/cardimage/poketcgSV8a-202.png,보유중,0
GDxsqDBVFuiPXreCMj4H,,부우부,CHR,s9a -「배틀리전」,S9a-073,,https://mtg-kr.com/cardimage/poketcgS9a-073.png,보유중,0
IrcbbBdepYzBS3LNSDzi,,불비달마,AR,sv11B -「블랙볼트」,SV11B-099,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_099.png,보유중,0
8Zv55vrS31M3ElhaK0h7,,불켜미,AR,sv11B -「블랙볼트」,SV11B-100,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_100.png,보유중,0
6KM6kotys7QbiuNmiKnr,,브라이어,SAR,sv7 -「스텔라미라클」,SV7-131,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_131.png,미보유,0
tWnXOhnrfkfHqjYnJyML,,비버니,AR,s12a -「VSTAR 유니버스」,S12a-204,,https://mtg-kr.com/cardimage/poketcgS12a-204.png,보유중,0
FMCxTTE1ql9WHpfQmeSJ,,비버통,AR,s12a -「VSTAR 유니버스」,S12a-200,,https://mtg-kr.com/cardimage/poketcgS12a-200.png,보유중,0
Adw6ec6gfbWwebX0L46t,,비브라바,AR,sv7a -「낙원드래고나」,SV7a-071,,https://mtg-kr.com/cardimage/poketcgSV7a-071.png,보유중,0
cpjY0K53OZxFyo1QIgCX,,비비용,AR,sv8 -「초전브레이커」,SV8-107,,https://mtg-kr.com/cardimage/poketcgSV8-107.png,보유중,0
cfpNores1dlHEgZZqTOw,,비주기의 카리스마,SAR,sv2a -「포켓몬 카드 151」,SV2a-207,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_207.png,미보유,0
t0nbFBKfmWQyyOWHUPid,,비주기의 카리스마,SR,sv2a -「포켓몬 카드 151」,SV2a-198,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_198.png,미보유,0
PhfWGLh3btSV7YxfuoOP,,비크티니,AR,sv11B -「블랙볼트」,SV11B-097,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_097.png,보유중,0
3ObStGtuoeFMoskqifH1,,비파,SR,sv8a -「테라스탈 페스타 ex」,SV8a-191,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_191.png,미보유,0
Fij67yFSD3vOakUptX7k,,비파,SAR,sv5K -「와일드포스」,SV5K-096,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_096.png,미보유,0
5ZPmxnI1A1ds9Wxd7Mwv,,빈티나,AR,sv8 -「초전브레이커」,SV8-110,,https://mtg-kr.com/cardimage/poketcgSV8-110.png,보유중,0
JxFxZ0PX9aGXSPj7W4m3,,빙큐보,AR,sv2P -「스노해저드」,SV2P-074,,https://mtg-kr.com/cardimage/poketcgSV2P-074.png,보유중,0
1VMwQwk7TPy6cJUBNJwK,,빛나,SR,m2 -「인페르노X」,M2-107,,https://mtg-kr.com/cardimage/poketcgM2-107.png,보유중,0
mJ1uwZoBN4GxAy7AF6Ro,,빛나,SAR,m2 -「인페르노X」,M2-115,,https://mtg-kr.com/cardimage/poketcgM2-115.png,보유중,0
ntmnt5aIdh5DJLucavzI,,빛나,SR,m2 -「인페르노X」,M2-107,,https://cards.image.pokemonkorea.co.kr/data/wmimages/MEGA/M2/M2_107.png,보유중,0
vQHkmBux2t8Qww9hNiji,,빛나는 뮤,A,,,,,보유중,0
De69CPdESLt6vJQ3zagz,,빠르모트,AR,sv1V -「바이올렛 ex」,SV1V-085,,https://mtg-kr.com/cardimage/poketcgSV1V-085.png,보유중,0
Pquq3oL2ybaIY3zrA8aw,,뽀록나,AR,sv11B -「블랙볼트」,SV11B-096,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_096.png,보유중,0
0ce4p1RW8Gxk52BI6ZLi,,뽀삐,SR,sv3 - 「흑염의 지배자」,SV3-130,,https://mtg-kr.com/cardimage/poketcgSV3-130.png,보유중,0
bOt0aNmt9ZNG2Fn22o1o,,뽀삐,SAR,sv3 - 「흑염의 지배자」,SV3-137,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_137.png,미보유,0
7O9Q018Hi67D2Tp4nLx8,,삐,AR,sv3 - 「흑염의 지배자」,SV3-113,,https://mtg-kr.com/cardimage/poketcgSV3-113.png,보유중,0
gY4QJFnv4X7l0D3LSabM,,사나,SR,s7R -「창공스트림」,S7r-077,,https://mtg-kr.com/cardimage/poketcgS7r-077.png,미보유,0
qxPnCqBnI6kkkXcmkok3,,사마자르,CHR,s9a -「배틀리전」,S9a-071,,https://mtg-kr.com/cardimage/poketcgS9a-071.png,보유중,0
NVJVd9f3AJH7SuCNsQu6,,삼삼드래 ex,SAR,sv8 -「초전브레이커」,SV8-133,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_133.png,미보유,0
qfrw9QWRjO3wclF3FkJz,,삼삼드래 ex,SAR,sv11W -「화이트플레어」,SV11W-171,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_171.png,보유중,0
4XpI4YhK83V6rV3kJKBX,,샤로다 V,CSR,s11a -「백열의 아르카나」,S11a-084,,https://mtg-kr.com/cardimage/poketcgS11a-084.png,미보유,0
ry7qo2Ibb5PqSzTt53Cn,,샤로다 Vstar,UR,s11a -「백열의 아르카나」,S11a-092,,https://mtg-kr.com/cardimage/poketcgS11a-092.png,보유중,0
b9f2HxZYgocAV5iU0LLr,,샤미드 ex,SAR,sv8a -「테라스탈 페스타 ex」,SV8a-205,,https://mtg-kr.com/cardimage/poketcgSV8a-205.png,보유중,0
OUpsBhn8z6F4CbyVY5lu,,샤비,AR,sv11B -「블랙볼트」,SV11B-088,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_088.png,보유중,0
5E8oIEQ3xsNJLnwSPGSG,,샹델라,AR,sv11B -「블랙볼트」,SV11B-102,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_102.png,보유중,0
NUVbOjZ7IzbasUJDfk26,,샹델라,CHR,s9a -「배틀리전」,S9a-069,,https://mtg-kr.com/cardimage/poketcgS9a-069.png,보유중,0
