raw_database_id,pokedexNumber,isLegacy,cardName,imageUrl,type,possessions,status,series,cardNumber,rarity,createdAt,price
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-224.png,,,미보유,m2a -「메가드림」,M2a-224,MA,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_072.png,,,보유중,sv4K -「고대의 포효」,SV4K-072,AR,,0
,,,개굴닌자 GX,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_216.png,포켓몬,,미보유,sm8b -「울트라샤이니」,SM8b-216,SSR,,0
,,,에브이 V,https://mtg-kr.com/cardimage/poketcgS6a-080.png,포켓몬,,보유중,s6a -「이브이 히어로즈」,S6a-080,SR,,0
,,true,로켓단의 파이어 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_124.png,포켓몬,,미보유,sv10 -「로켓단의 영광」,SV10-124,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_133.png,,,보유중,sv11B -「블랙볼트」,SV11B-133,AR,,0
,6,,리자몽 ex,https://mtg-kr.com/cardimage/poketcgSV2a-201.png,포켓몬,,미보유,sv2a -「포켓몬 카드 151」,SV2a-201,SAR,,0
,,true,보스의 지령,https://mtg-kr.com/cardimage/poketcgS12a-246.png,서포트,,미보유,s12a -「VSTAR 유니버스」,S12a-246,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_097.png,,,미보유,sv2P -「스노해저드」,SV2P-097,UR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10a-094.png,,,미보유,s10a -「다크판타스마」,S10a-094,,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_104.png,,,보유중,sv7 -「스텔라미라클」,SV7-104,AR,,0
,,true,메더,https://mtg-kr.com/cardimage/poketcgSV8-113.png,포켓몬,,보유중,sv8 -「초전브레이커」,SV8-113,AR,,0
,,true,메가이어롭 ex,https://mtg-kr.com/cardimage/poketcgM2-114.png,포켓몬,,보유중,m2 -「인페르노X」,M2-114,SAR,,0
,,,님피아 V,https://mtg-kr.com/cardimage/poketcgS6a-083.png,포켓몬,,보유중,s6a -「이브이 히어로즈」,S6a-083,SR,,0
,,true,해당의 백업,https://mtg-kr.com/cardimage/poketcgS9-116.png,,,미보유,s9 -「스타버스」,S9-116,SR,,0
,,true,미라이돈 ex,https://mtg-kr.com/cardimage/poketcgSV1V-102.png,포켓몬,,보유중,sv1V -「바이올렛 ex」,SV1V-102,SAR,,0
,,true,루주라,https://mtg-kr.com/cardimage/poketcgS11a-071.png,포켓몬,,보유중,s11a -「백열의 아르카나」,S11a-071,CHR,,0
,,true,시트론의 재치,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_129.png,,,미보유,sv8 -「초전브레이커」,SV8-129,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9-106.png,,,미보유,s9 -「스타버스」,S9-106,SR,,0
,,true,메가루차불 ex,https://mtg-kr.com/cardimage/poketcgM2a-239.png,포켓몬,,미보유,m2a -「메가드림」,M2a-239,SAR,,0
,,true,메가눈여아 ex,https://mtg-kr.com/cardimage/poketcgM2a-233.png,포켓몬,,미보유,m2a -「메가드림」,M2a-233,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_163.png,,,미보유,sv11W -「화이트플레어」,SV11W-163,SR,,0
,,true,모르페코 V-UNION_1,%EB%AA%A8%EB%A5%B4%ED%8E%98%EC%BD%94_V-UNION_S8b_226_KOR.jpg,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-226,CSR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9a-074.png,,,미보유,s9a -「배틀리전」,S9a-074,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_088.png,,,미보유,sv2P -「스노해저드」,SV2P-088,SR,,0
,,true,다태우지네 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-219.png,,,미보유,s8b -「VMAX 클라이맥스」,S8b-219,CSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_113.png,,,보유중,sv7 -「스텔라미라클」,SV7-113,AR,,0
,,,리피아 V,https://mtg-kr.com/cardimage/poketcgS6a-070.png,포켓몬,,보유중,s6a -「이브이 히어로즈」,S6a-070,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_074.png,,,보유중,sv9a -「열풍의 아레나」,SV9a-074,AR,,0
,,true,메가루카리오 ex,https://mtg-kr.com/cardimage/poketcgM1L-092.png,포켓몬,,미보유,m1L -「메가 브레이브」,M1L-092,MUR,,0
,,,오거폰 벽록의 가면 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_201.png,포켓몬,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-201,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_118.png,,,미보유,sv7 -「스텔라미라클」,SV7-118,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_085.png,,,미보유,sv4K -「고대의 포효」,SV4K-085,SR,,0
,338,,솔록,https://mtg-kr.com/cardimage/poketcgS12a-189.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-189,AR,,0
,,true,조로아크,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_141.png,,,보유중,sv11W -「화이트플레어」,SV11W-141,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_078.png,,,보유중,sv5a -「크림슨헤이즈」,SV5a-078,AR,,0
,,true,콜로솔트,https://mtg-kr.com/cardimage/poketcgSV4K-073.png,,,보유중,sv4K -「고대의 포효」,SV4K-073,AR,,0
,,true,일격 우라오스 Vmax,https://mtg-kr.com/cardimage/poketcgS8b-239.png,포켓몬,,미보유,s8b -「VMAX 클라이맥스」,S8b-239,CSR,,0
,,,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6B/SM6B_058.png,포켓몬,,미보유,sm6b -「챔피언로드」,SM6b-058,SR,,0
,,,엠라이트,poketcgSV8-114.png,포켓몬,,보유중,sv8 -「초전브레이커」,SV8-114,AR,,0
,,true,페퍼,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_354.png,서포트,,미보유,sv4a -「샤이니트레저 ex」,SV4a-354,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_093.png,,,미보유,sv7a -「낙원드래고나」,SV7a-093,UR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgSV1V-079.png,,,보유중,sv1V -「바이올렛 ex」,SV1V-079,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS8b-194.png,,,보유중,s8b -「VMAX 클라이맥스」,S8b-194,CHR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10a-095.png,,,미보유,s10a -「다크판타스마」,S10a-095,,,0
,,,,https://mtg-kr.com/cardimage/poketcgS10P-086.png,포켓몬,,미보유,s10P -「스페이스 저글러」,S10P-086,UR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9-123.png,,,미보유,s9 -「스타버스」,S9-123,HR,,0
,,true,화염레오,https://mtg-kr.com/cardimage/poketcgSV1a-077.png,,,보유중,sv1a -「트리플렛비트」,SV1a-077,AR,,0
,,true,메가리자몽X ex,https://k-tcgpanda.com/cardimg/M/M2/%EB%A9%94%EA%B0%80%20%EB%A6%AC%EC%9E%90%EB%AA%BDX%20ex_M2_116_KOR.png,포켓몬,,미보유,m2 -「인페르노X」,M2-116,MUR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgMC-759.png,,,미보유,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-759,없음,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1L-074.png,,,보유중,m1L -「메가 브레이브」,M1L-074,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_105.png,,,보유중,sv6 -「변환의 가면」,SV6-105,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9-122.png,,,미보유,s9 -「스타버스」,S9-122,HR,,0
,282,,가디안 ex,https://mtg-kr.com/cardimage/poketcgSV4a-328.png,포켓몬,,보유중,sv4a -「샤이니트레저 ex」,SV4a-328,SSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_109.png,,,보유중,sv10 -「로켓단의 영광」,SV10-109,AR,,0
,25,,피카츄 V,https://mtg-kr.com/cardimage/poketcgS8b-222.png,포켓몬,,등급카드,s8b -「VMAX 클라이맥스」,S8b-222,CSR,,0
,,,구구,https://mtg-kr.com/cardimage/poketcgSV3-118.png,포켓몬,,보유중,sv3 - 「흑염의 지배자」,SV3-118,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_336.png,,,미보유,sv4a -「샤이니트레저 ex」,SV4a-336,SSR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS8b-198.png,,,보유중,s8b -「VMAX 클라이맥스」,S8b-198,CHR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_242.png,,,미보유,sm8b -「울트라샤이니」,SM8b-242,SSR,,0
,,true,부스터 ex,https://mtg-kr.com/cardimage/poketcgSV8a-202.png,,,보유중,sv8a -「테라스탈 페스타 ex」,SV8a-202,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_123.png,,,미보유,sv10 -「로켓단의 영광」,SV10-123,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_198.png,,,미보유,sm8b -「울트라샤이니」,SM8b-198,S,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_137.png,,,보유중,sv11W -「화이트플레어」,SV11W-137,AR,,0
,,true,위글,https://mtg-kr.com/cardimage/poketcgSV7a-076.png,,,보유중,sv7a -「낙원드래고나」,SV7a-076,AR,,0
,,true,샹델라,https://mtg-kr.com/cardimage/poketcgS9a-069.png,,,보유중,s9a -「배틀리전」,S9a-069,CHR,,0
,,true,삼삼드래 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_133.png,,,미보유,sv8 -「초전브레이커」,SV8-133,SAR,,0
,,,난천의 한카리아스 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_087.png,포켓몬,,미보유,sv9a -「열풍의 아레나」,SV9a-087,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_096.png,,,보유중,sv1S -「스칼렛 ex」,SV1S-096,SR,,0
,,true,다투곰 붉은 달 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_091.png,,,미보유,sv5a -「크림슨헤이즈」,SV5a-091,SAR,,0
,,true,네리네,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_227.png,,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-227,SAR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS8b-262.png,서포트,,미보유,s8b -「VMAX 클라이맥스」,S8b-262,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_085.png,,,미보유,sv7a -「낙원드래고나」,SV7a-085,SR,,0
,,true,아기씨,https://mtg-kr.com/cardimage/poketcgS11-115.png,,,보유중,s11 -「로스트어비스」,S11-115,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_093.png,,,미보유,sv4K -「고대의 포효」,SV4K-093,UR,,0
,,true,릴리에의 전력,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_067.png,,,미보유,sm11b -「드림리그」,SM11b-067,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_078.png,,,보유중,sv4M -「미래의 일섬」,SV4M-078,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_124.png,,,보유중,sv11B -「블랙볼트」,SV11B-124,AR,,0
,,true,테라파고스 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_226.png,,,보유중,sv8a -「테라스탈 페스타 ex」,SV8a-226,SAR,,0
,25,,피카츄,https://mtg-kr.com/cardimage/poketcgSV-P-126.png,포켓몬,,보유중,PROMO,SV-P-126,PROMO,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2-102.png,,,미보유,m2 -「인페르노X」,M2-102,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_188.png,,,미보유,sv2a -「포켓몬 카드 151」,SV2a-188,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_192.png,,,미보유,sm8b -「울트라샤이니」,SM8b-192,S,,0
,,true,벼리짱,https://mtg-kr.com/cardimage/poketcgSV2D-077.png,,,보유중,sv2D -「클레이버스트」,SV2D-077,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_085.png,,,미보유,sv2D -「클레이버스트」,SV2D-085,SR,,0
,,,샤미드 V,https://mtg-kr.com/cardimage/poketcgS6a-075.png,포켓몬,,보유중,s6a -「이브이 히어로즈」,S6a-075,SR,,0
,,true,바다그다,https://mtg-kr.com/cardimage/poketcgSV1S-081.png,포켓몬,,보유중,sv1S -「스칼렛 ex」,SV1S-081,AR,,0
,,true,포차냐,https://mtg-kr.com/cardimage/poketcgS12a-208.png,,,보유중,s12a -「VSTAR 유니버스」,S12a-208,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_131.png,,,보유중,sv11B -「블랙볼트」,SV11B-131,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS9a-090.png,,,미보유,s9a -「배틀리전」,S9a-090,HR,,0
,,true,밀로틱 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_121.png,포켓몬,,미보유,sv8 -「초전브레이커」,SV8-121,SR,,0
,,,고동치는달 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_090.png,포켓몬,,미보유,sv4K -「고대의 포효」,SV4K-090,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_085.png,,,미보유,sv5M -「사이버저지」,SV5M-085,SR,,0
,,true,샤비,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_088.png,,,보유중,sv11B -「블랙볼트」,SV11B-088,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_095.png,,,미보유,sv1a -「트리플렛비트」,SV1a-095,SR,,0
,9,,거북왕 ex,https://mtg-kr.com/cardimage/poketcgSV2a-202.png,포켓몬,,보유중,sv2a -「포켓몬 카드 151」,SV2a-202,SAR,,0
,764,,큐아링,https://mtg-kr.com/cardimage/poketcgS12a-187.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-187,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_084.png,,,미보유,sv5K -「와일드포스」,SV5K-084,SR,,0
,,,메가메가니움 ex,https://mtg-kr.com/cardimage/poketcgMC-761.png,포켓몬,,보유중,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-761,없음,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10P-074.png,,,미보유,s10P -「스페이스 저글러」,S10P-074,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS11a-079.png,,,미보유,s11a -「백열의 아르카나」,S11a-079,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_157.png,,,미보유,sm8b -「울트라샤이니」,SM8b-157,SR,,0
,,true,뮤츠 Vstar,https://mtg-kr.com/cardimage/poketcgS12a-221.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-221,SAR,,0
,,true,규리의 눈빛,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_127.png,서포트,,미보유,sv8 -「초전브레이커」,SV8-127,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_066.png,,,미보유,sm11a -「리믹스바우트」,SM11a-066,SR,,0
,,true,릴리에의 삐삐 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_126.png,,,미보유,sv9 -「배틀파트너즈」,SV9-126,SAR,,0
,,true,두르보,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_087.png,,,보유중,sv11W -「화이트플레어」,SV11W-087,AR,,0
,,,기로치 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_089.png,포켓몬,,미보유,sv6a -「나이트원더러」,SV6a-089,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_123.png,,,미보유,sv6 -「변환의 가면」,SV6-123,SR,,0
,,true,무쇠감투 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_214.png,포켓몬,,미보유,sv8a -「테라스탈 페스타 ex」,SV8a-214,SAR,,0
,,true,오르티가,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_131.png,,,보유중,sv3 - 「흑염의 지배자」,SV3-131,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_143.png,,,보유중,sv11W -「화이트플레어」,SV11W-143,AR,,0
,,true,서퍼,https://mtg-kr.com/cardimage/poketcgM2a-247.png,,,미보유,m2a -「메가드림」,M2a-247,SAR,,0
,,true,마릴,https://mtg-kr.com/cardimage/poketcgMC-748.png,,,보유중,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-748,없음,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2a-195.png,,,보유중,m2a -「메가드림」,M2a-195,AR,,0
,,true,모란,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_097.png,서포트,,미보유,sv1S -「스칼렛 ex」,SV1S-097,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_222.png,,,미보유,sm8b -「울트라샤이니」,SM8b-222,SSR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM1S-081.png,,,미보유,m1S -「메가 심포니아」,M1S-081,SR,,0
,828,,폭슬라이,https://mtg-kr.com/cardimage/poketcgS12a-192.png,포켓몬,,보유중,s12a -「VSTAR 유니버스」,S12a-192,AR,,0
,,true,난천,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_153.png,서포트,,미보유,sm8b -「울트라샤이니」,SM8b-153,SR,,0
,,,굽이치는물결 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_086.png,포켓몬,,보유중,sv5K -「와일드포스」,SV5K-086,SR,,0
,,true,피아나,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_059.png,서포트,,보유중,sm6a -「드래곤스톰」,SM6a-059,SR,,0
,,true,체렌의 배려심,https://mtg-kr.com/cardimage/poketcgS9-114.png,,,미보유,s9 -「스타버스」,S9-114,SR,,0
,,true,비크티니,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_097.png,,,보유중,sv11B -「블랙볼트」,SV11B-097,AR,,0
,,true,두송,https://mtg-kr.com/cardimage/poketcgS8b-257.png,서포트,,미보유,s8b -「VMAX 클라이맥스」,S8b-257,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_175.png,,,미보유,sm8b -「울트라샤이니」,SM8b-175,S,,0
,282,,메가가디안 ex,https://mtg-kr.com/cardimage/poketcgM2a-226.png,포켓몬,,미보유,m2a -「메가드림」,M2a-226,MA,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_084.png,,,미보유,sv5a -「크림슨헤이즈」,SV5a-084,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10a-080.png,,,미보유,s10a -「다크판타스마」,S10a-080,,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS11a-077.png,,,미보유,s11a -「백열의 아르카나」,S11a-077,SR,,0
,,true,이브이,https://mtg-kr.com/cardimage/poketcgS8b-210.png,,,보유중,s8b -「VMAX 클라이맥스」,S8b-210,CHR,,0
,,true,뽀록나,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_096.png,,,보유중,sv11B -「블랙볼트」,SV11B-096,AR,,0
,,,꾸왁스,https://mtg-kr.com/cardimage/poketcgSV1a-081.png,포켓몬,,보유중,sv1a -「트리플렛비트」,SV1a-081,AR,,0
,,true,페퍼의 마피티프 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_088.png,,,미보유,sv9a -「열풍의 아레나」,SV9a-088,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_072.png,,,보유중,sv6a -「나이트원더러」,SV6a-072,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_330.png,,,미보유,sv4a -「샤이니트레저 ex」,SV4a-330,SSR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_083.png,,,미보유,sv5a -「크림슨헤이즈」,SV5a-083,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_126.png,,,미보유,sv3 - 「흑염의 지배자」,SV3-126,SR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgS10a-093.png,,,미보유,s10a -「다크판타스마」,S10a-093,,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_165.png,,,미보유,sm8b -「울트라샤이니」,SM8b-165,S,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_134.png,,,보유중,sv11B -「블랙볼트」,SV11B-134,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_092.png,,,미보유,sv5K -「와일드포스」,SV5K-092,SR,,0
,,true,히스이 대검귀 V,https://mtg-kr.com/cardimage/poketcgS12a-229.png,,,보유중,s12a -「VSTAR 유니버스」,S12a-229,SAR,,0
,,true,카나리,https://mtg-kr.com/cardimage/poketcgM2a-249.png,,,미보유,m2a -「메가드림」,M2a-249,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_114.png,,,보유중,sv3 - 「흑염의 지배자」,SV3-114,AR,,0
,,true,,https://mtg-kr.com/cardimage/poketcgM2-087.png,,,보유중,m2 -「인페르노X」,M2-087,AR,,0
,,true,조타구 ex,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_087.png,포켓몬,,미보유,sv6a -「나이트원더러」,SV6a-087,SAR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_092.png,,,미보유,sv1S -「스칼렛 ex」,SV1S-092,SR,,0
,,true,파치리스,https://mtg-kr.com/cardimage/poketcgSV1V-084.png,,,보유중,sv1V -「바이올렛 ex」,SV1V-084,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_065.png,,,보유중,sv6a -「나이트원더러」,SV6a-065,AR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_115.png,,,미보유,sv6 -「변환의 가면」,SV6-115,SR,,0
,,true,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_154.png,,,미보유,sm8b -「울트라샤이니」,SM8b-154,SR,,0
,,,뜨아거,https://mtg-kr.com/cardimage/poketcgSV1a-078.png,포켓몬,,보유중,sv1a -「트리플렛비트」,SV1a-078,AR,,0
