raw_database_id,series,cardNumber,isLegacy,imageUrl,rarity,cardName,type,pokedexNumber,price,status,possessions,createdAt
,sv6 -「변환의 가면」,SV6-105,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_105.png,AR,,,,0,보유중,,
,s9 -「스타버스」,S9-122,true,https://mtg-kr.com/cardimage/poketcgS9-122.png,HR,,,,0,미보유,,
,sv4a -「샤이니트레저 ex」,SV4a-328,,https://mtg-kr.com/cardimage/poketcgSV4a-328.png,SSR,가디안 ex,포켓몬,282,0,보유중,,
,sv10 -「로켓단의 영광」,SV10-109,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_109.png,AR,,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-222,,https://mtg-kr.com/cardimage/poketcgS8b-222.png,CSR,피카츄 V,포켓몬,25,0,등급카드,,
,sv3 - 「흑염의 지배자」,SV3-118,,https://mtg-kr.com/cardimage/poketcgSV3-118.png,AR,구구,포켓몬,,0,보유중,,
,sv4a -「샤이니트레저 ex」,SV4a-336,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_336.png,SSR,,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-198,true,https://mtg-kr.com/cardimage/poketcgS8b-198.png,CHR,,,,0,보유중,,
,sm8b -「울트라샤이니」,SM8b-242,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_242.png,SSR,,,,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-202,true,https://mtg-kr.com/cardimage/poketcgSV8a-202.png,SAR,부스터 ex,,,0,보유중,,
,sv10 -「로켓단의 영광」,SV10-123,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_123.png,SR,,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-198,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_198.png,S,,,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-137,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_137.png,AR,,,,0,보유중,,
,sv7a -「낙원드래고나」,SV7a-076,true,https://mtg-kr.com/cardimage/poketcgSV7a-076.png,AR,위글,,,0,보유중,,
,s9a -「배틀리전」,S9a-069,true,https://mtg-kr.com/cardimage/poketcgS9a-069.png,CHR,샹델라,,,0,보유중,,
,sv8 -「초전브레이커」,SV8-133,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_133.png,SAR,삼삼드래 ex,,,0,미보유,,
,sv9a -「열풍의 아레나」,SV9a-087,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_087.png,SAR,난천의 한카리아스 ex,포켓몬,,0,미보유,,
,sv1S -「스칼렛 ex」,SV1S-096,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_096.png,SR,,,,0,보유중,,
,sv5a -「크림슨헤이즈」,SV5a-091,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_091.png,SAR,다투곰 붉은 달 ex,,,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-227,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_227.png,SAR,네리네,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-262,true,https://mtg-kr.com/cardimage/poketcgS8b-262.png,SR,,서포트,,0,미보유,,
,sv7a -「낙원드래고나」,SV7a-085,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_085.png,SR,,,,0,미보유,,
,s11 -「로스트어비스」,S11-115,true,https://mtg-kr.com/cardimage/poketcgS11-115.png,SR,아기씨,,,0,보유중,,
,sv4K -「고대의 포효」,SV4K-093,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_093.png,UR,,,,0,미보유,,
,sm11b -「드림리그」,SM11b-067,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11B/SM11B_067.png,SR,릴리에의 전력,,,0,미보유,,
,sv4M -「미래의 일섬」,SV4M-078,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_078.png,AR,,,,0,보유중,,
,sv11B -「블랙볼트」,SV11B-124,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_124.png,AR,,,,0,보유중,,
,sv8a -「테라스탈 페스타 ex」,SV8a-226,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_226.png,SAR,테라파고스 ex,,,0,보유중,,
,PROMO,SV-P-126,,https://mtg-kr.com/cardimage/poketcgSV-P-126.png,PROMO,피카츄,포켓몬,25,0,보유중,,
,m2 -「인페르노X」,M2-102,true,https://mtg-kr.com/cardimage/poketcgM2-102.png,SR,,,,0,미보유,,
,sv2a -「포켓몬 카드 151」,SV2a-188,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_188.png,SR,,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-192,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_192.png,S,,,,0,미보유,,
,sv2D -「클레이버스트」,SV2D-077,true,https://mtg-kr.com/cardimage/poketcgSV2D-077.png,AR,벼리짱,,,0,보유중,,
,sv2D -「클레이버스트」,SV2D-085,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2D/SV2D_085.png,SR,,,,0,미보유,,
,s6a -「이브이 히어로즈」,S6a-075,,https://mtg-kr.com/cardimage/poketcgS6a-075.png,SR,샤미드 V,포켓몬,,0,보유중,,
,sv1S -「스칼렛 ex」,SV1S-081,true,https://mtg-kr.com/cardimage/poketcgSV1S-081.png,AR,바다그다,포켓몬,,0,보유중,,
,s12a -「VSTAR 유니버스」,S12a-208,true,https://mtg-kr.com/cardimage/poketcgS12a-208.png,AR,포차냐,,,0,보유중,,
,sv11B -「블랙볼트」,SV11B-131,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_131.png,AR,,,,0,보유중,,
,s9a -「배틀리전」,S9a-090,true,https://mtg-kr.com/cardimage/poketcgS9a-090.png,HR,,,,0,미보유,,
,sv8 -「초전브레이커」,SV8-121,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_121.png,SR,밀로틱 ex,포켓몬,,0,미보유,,
,sv4K -「고대의 포효」,SV4K-090,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_090.png,SAR,고동치는달 ex,포켓몬,,0,미보유,,
,sv5M -「사이버저지」,SV5M-085,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_085.png,SR,,,,0,미보유,,
,sv11B -「블랙볼트」,SV11B-088,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_088.png,AR,샤비,,,0,보유중,,
,sv1a -「트리플렛비트」,SV1a-095,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1A/SV1A_095.png,SR,,,,0,미보유,,
,sv2a -「포켓몬 카드 151」,SV2a-202,,https://mtg-kr.com/cardimage/poketcgSV2a-202.png,SAR,거북왕 ex,포켓몬,9,0,보유중,,
,s12a -「VSTAR 유니버스」,S12a-187,,https://mtg-kr.com/cardimage/poketcgS12a-187.png,AR,큐아링,포켓몬,764,0,보유중,,
,sv5K -「와일드포스」,SV5K-084,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_084.png,SR,,,,0,미보유,,
,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-761,,https://mtg-kr.com/cardimage/poketcgMC-761.png,없음,메가메가니움 ex,포켓몬,,0,보유중,,
,s10P -「스페이스 저글러」,S10P-074,true,https://mtg-kr.com/cardimage/poketcgS10P-074.png,SR,,,,0,미보유,,
,s11a -「백열의 아르카나」,S11a-079,true,https://mtg-kr.com/cardimage/poketcgS11a-079.png,SR,,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-157,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_157.png,SR,,,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-221,true,https://mtg-kr.com/cardimage/poketcgS12a-221.png,SAR,뮤츠 Vstar,포켓몬,,0,보유중,,
,sv8 -「초전브레이커」,SV8-127,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_127.png,SR,규리의 눈빛,서포트,,0,미보유,,
,sm11a -「리믹스바우트」,SM11a-066,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM11A/SM11A_066.png,SR,,,,0,미보유,,
,sv9 -「배틀파트너즈」,SV9-126,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_126.png,SAR,릴리에의 삐삐 ex,,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-087,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_087.png,AR,두르보,,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-089,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_089.png,SAR,기로치 ex,포켓몬,,0,미보유,,
,sv6 -「변환의 가면」,SV6-123,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_123.png,SR,,,,0,미보유,,
,sv8a -「테라스탈 페스타 ex」,SV8a-214,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_214.png,SAR,무쇠감투 ex,포켓몬,,0,미보유,,
,sv3 - 「흑염의 지배자」,SV3-131,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_131.png,SR,오르티가,,,0,보유중,,
,sv11W -「화이트플레어」,SV11W-143,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_143.png,AR,,,,0,보유중,,
,m2a -「메가드림」,M2a-247,true,https://mtg-kr.com/cardimage/poketcgM2a-247.png,SAR,서퍼,,,0,미보유,,
,MC - MEGA「스타트 덱 100 배틀컬렉션」,MC-748,true,https://mtg-kr.com/cardimage/poketcgMC-748.png,없음,마릴,,,0,보유중,,
,m2a -「메가드림」,M2a-195,true,https://mtg-kr.com/cardimage/poketcgM2a-195.png,AR,,,,0,보유중,,
,sv1S -「스칼렛 ex」,SV1S-097,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_097.png,SR,모란,서포트,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-222,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_222.png,SSR,,,,0,미보유,,
,m1S -「메가 심포니아」,M1S-081,true,https://mtg-kr.com/cardimage/poketcgM1S-081.png,SR,,,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-192,,https://mtg-kr.com/cardimage/poketcgS12a-192.png,AR,폭슬라이,포켓몬,828,0,보유중,,
,sm8b -「울트라샤이니」,SM8b-153,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_153.png,SR,난천,서포트,,0,미보유,,
,sv5K -「와일드포스」,SV5K-086,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_086.png,SR,굽이치는물결 ex,포켓몬,,0,보유중,,
,sm6a -「드래곤스톰」,SM6a-059,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM6A/SM6A_059.png,SR,피아나,서포트,,0,보유중,,
,s9 -「스타버스」,S9-114,true,https://mtg-kr.com/cardimage/poketcgS9-114.png,SR,체렌의 배려심,,,0,미보유,,
,sv11B -「블랙볼트」,SV11B-097,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_097.png,AR,비크티니,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-257,true,https://mtg-kr.com/cardimage/poketcgS8b-257.png,SR,두송,서포트,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-175,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_175.png,S,,,,0,미보유,,
,m2a -「메가드림」,M2a-226,,https://mtg-kr.com/cardimage/poketcgM2a-226.png,MA,메가가디안 ex,포켓몬,282,0,미보유,,
,sv5a -「크림슨헤이즈」,SV5a-084,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_084.png,SR,,,,0,미보유,,
,s10a -「다크판타스마」,S10a-080,true,https://mtg-kr.com/cardimage/poketcgS10a-080.png,,,,,0,미보유,,
,s11a -「백열의 아르카나」,S11a-077,true,https://mtg-kr.com/cardimage/poketcgS11a-077.png,SR,,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-210,true,https://mtg-kr.com/cardimage/poketcgS8b-210.png,CHR,이브이,,,0,보유중,,
,sv11B -「블랙볼트」,SV11B-096,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_096.png,AR,뽀록나,,,0,보유중,,
,sv1a -「트리플렛비트」,SV1a-081,,https://mtg-kr.com/cardimage/poketcgSV1a-081.png,AR,꾸왁스,포켓몬,,0,보유중,,
,sv9a -「열풍의 아레나」,SV9a-088,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9A/SV9A_088.png,SAR,페퍼의 마피티프 ex,,,0,미보유,,
,sv6a -「나이트원더러」,SV6a-072,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_072.png,AR,,,,0,보유중,,
,sv4a -「샤이니트레저 ex」,SV4a-330,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_330.png,SSR,,,,0,미보유,,
,sv5a -「크림슨헤이즈」,SV5a-083,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_083.png,SR,,,,0,미보유,,
,sv3 - 「흑염의 지배자」,SV3-126,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_126.png,SR,,,,0,미보유,,
,s10a -「다크판타스마」,S10a-093,true,https://mtg-kr.com/cardimage/poketcgS10a-093.png,,,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-165,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_165.png,S,,,,0,미보유,,
,sv11B -「블랙볼트」,SV11B-134,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11B/SV11B_134.png,AR,,,,0,보유중,,
,sv5K -「와일드포스」,SV5K-092,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_092.png,SR,,,,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-229,true,https://mtg-kr.com/cardimage/poketcgS12a-229.png,SAR,히스이 대검귀 V,,,0,보유중,,
,m2a -「메가드림」,M2a-249,true,https://mtg-kr.com/cardimage/poketcgM2a-249.png,SAR,카나리,,,0,미보유,,
,sv3 - 「흑염의 지배자」,SV3-114,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV3/SV3_114.png,AR,,,,0,보유중,,
,m2 -「인페르노X」,M2-087,true,https://mtg-kr.com/cardimage/poketcgM2-087.png,AR,,,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-087,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_087.png,SAR,조타구 ex,포켓몬,,0,미보유,,
,sv1S -「스칼렛 ex」,SV1S-092,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV1S/SV1S_092.png,SR,,,,0,미보유,,
,sv1V -「바이올렛 ex」,SV1V-084,true,https://mtg-kr.com/cardimage/poketcgSV1V-084.png,AR,파치리스,,,0,보유중,,
,sv6a -「나이트원더러」,SV6a-065,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6A/SV6A_065.png,AR,,,,0,보유중,,
,sv6 -「변환의 가면」,SV6-115,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_115.png,SR,,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-154,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_154.png,SR,,,,0,미보유,,
,sv1a -「트리플렛비트」,SV1a-078,,https://mtg-kr.com/cardimage/poketcgSV1a-078.png,AR,뜨아거,포켓몬,,0,보유중,,
,s10a -「다크판타스마」,S10a-090,true,https://mtg-kr.com/cardimage/poketcgS10a-090.png,,,,,0,미보유,,
,sv4a -「샤이니트레저 ex」,SV4a-344,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_344.png,SR,저지맨,서포트,,0,미보유,,
,sv10 -「로켓단의 영광」,SV10-127,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV10/SV10_127.png,SAR,로켓단의 크로뱃 ex,포켓몬,,0,미보유,,
,sv1S -「스칼렛 ex」,SV1S-079,true,https://mtg-kr.com/cardimage/poketcgSV1S-079.png,AR,올리뇨,,,0,보유중,,
,sv8 -「초전브레이커」,SV8-123,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_123.png,SR,,,,0,미보유,,
,s10P -「스페이스 저글러」,S10P-071,true,https://mtg-kr.com/cardimage/poketcgS10P-071.png,SR,오리진 펄기아 V,,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-234,,https://mtg-kr.com/cardimage/poketcgS8b-234.png,CSR,따라큐 Vmax,포켓몬,,0,보유중,,
,s12a -「VSTAR 유니버스」,S12a-179,,https://mtg-kr.com/cardimage/poketcgS12a-179.png,AR,케르디오,포켓몬,647,0,보유중,,
,sv7 -「스텔라미라클」,SV7-119,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7/SV7_119.png,SR,,,,0,미보유,,
,sv4M -「미래의 일섬」,SV4M-087,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4M/SV4M_087.png,SR,투로박사의 시나리오,,,0,미보유,,
,sv5K -「와일드포스」,SV5K-090,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_090.png,SR,,,,0,미보유,,
,sv1a -「트리플렛비트」,SV1a-080,true,https://mtg-kr.com/cardimage/poketcgSV1a-080.png,AR,잉어킹,포켓몬,,0,보유중,,
,s8b -「VMAX 클라이맥스」,S8b-195,true,https://mtg-kr.com/cardimage/poketcgS8b-195.png,CHR,,,,0,보유중,,
,sv2a -「포켓몬 카드 151」,SV2a-209,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_209.png,UR,,,,0,미보유,,
,sm11a -「리믹스바우트」,SM11a-069,,https://mtg-kr.com/cardimage/poketcgSM11a-069.png,SR,거북왕&팽도리 GX,포켓몬,,0,보유중,,
,s6a -「이브이 히어로즈」,S6a-082,,https://mtg-kr.com/cardimage/poketcgS6a-082.png,SR,님피아 V,포켓몬,,0,보유중,,
,s9a -「배틀리전」,S9a-082,true,https://mtg-kr.com/cardimage/poketcgS9a-082.png,SR,전목,포켓몬,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-214,true,https://mtg-kr.com/cardimage/poketcgS8b-214.png,CSR,이올브 V,포켓몬,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-162,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_162.png,S,,,,0,미보유,,
,sv8 -「초전브레이커」,SV8-132,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8/SV8_132.png,SAR,피카츄 ex,포켓몬,25,0,미보유,,
,m2a -「메가드림」,M2a-240,true,https://mtg-kr.com/cardimage/poketcgM2a-240.png,SAR,메가팬텀 ex,포켓몬,,0,보유중,,
,sv6 -「변환의 가면」,SV6-108,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_108.png,AR,,,,0,보유중,,
,sv5K -「와일드포스」,SV5K-093,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_093.png,SAR,꿰뚫는화염 ex,포켓몬,,0,보유중,,
,sv4a -「샤이니트레저 ex」,SV4a-322,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4A/SV4A_322.png,SSR,,,,0,미보유,,
,sv11W -「화이트플레어」,SV11W-115,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_115.png,AR,,,,0,보유중,,
,sv11W -「화이트플레어」,SV11W-173,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV11W/SV11W_173.png,SAR,투희,,,0,미보유,,
,sv1S -「스칼렛 ex」,SV1S-107,true,https://mtg-kr.com/cardimage/poketcgSV1S-107.png,UR,,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-239,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_239.png,SSR,,,,0,미보유,,
,m1L -「메가 브레이브」,M1L-076,true,https://mtg-kr.com/cardimage/poketcgM1L-076.png,SR,메가이상해꽃 ex,포켓몬,3,0,미보유,,
,s12a -「VSTAR 유니버스」,S12a-177,,https://mtg-kr.com/cardimage/poketcgS12a-177.png,AR,라프라스,포켓몬,131,0,보유중,,
,sv4K -「고대의 포효」,SV4K-080,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV4K/SV4K_080.png,SR,,,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-202,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_202.png,S,,,,0,미보유,,
,sv5K -「와일드포스」,SV5K-087,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_087.png,SR,,,,0,미보유,,
,sv2P -「스노해저드」,SV2P-091,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2P/SV2P_091.png,SAR,피나,서포트,,0,미보유,,
,sm8b -「울트라샤이니」,SM8b-171,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SM/SM8B/SM8B_171.png,S,,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-185,true,https://mtg-kr.com/cardimage/poketcgS8b-185.png,CHR,눈설왕,,,0,보유중,,
,sv1a -「트리플렛비트」,SV1a-084,true,https://mtg-kr.com/cardimage/poketcgSV1a-084.png,AR,팔데아 켄타로스,,,0,보유중,,
,sv2D -「클레이버스트」,SV2D-081,true,https://mtg-kr.com/cardimage/poketcgSV2D-081.png,AR,파밀리쥐,,,0,보유중,,
,sv5M -「사이버저지」,SV5M-079,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5M/SV5M_079.png,AR,,,,0,보유중,,
,m2a -「메가드림」,M2a-197,true,https://mtg-kr.com/cardimage/poketcgM2a-197.png,AR,,,,0,보유중,,
,sv8a -「테라스탈 페스타 ex」,SV8a-235,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV8A/SV8A_235.png,UR,,,,0,미보유,,
,m2a -「메가드림」,M2a-225,true,https://mtg-kr.com/cardimage/poketcgM2a-225.png,MA,,,,0,미보유,,
,sv4a -「샤이니트레저 ex」,SV4a-331,true,https://mtg-kr.com/cardimage/poketcgSV4a-331.png,SSR,리자몽 ex,포켓몬,,0,보유중,,
,sv9 -「배틀파트너즈」,SV9-124,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV9/SV9_124.png,SAR,볼케니온 ex,,,0,보유중,,
,sv2a -「포켓몬 카드 151」,SV2a-193,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV2A/SV2A_193.png,SR,,,,0,미보유,,
,sv5a -「크림슨헤이즈」,SV5a-096,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5A/SV5A_096.png,UR,,,,0,미보유,,
,s8b -「VMAX 클라이맥스」,S8b-212,,https://mtg-kr.com/cardimage/poketcgS8b-212.png,CHR,하랑우탄,포켓몬,,0,보유중,,
,sv5K -「와일드포스」,SV5K-080,true,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV5K/SV5K_080.png,AR,,,,0,보유중,,
,s11 -「로스트어비스」,S11-112,true,https://mtg-kr.com/cardimage/poketcgS11-112.png,SR,,,,0,미보유,,
,sv6 -「변환의 가면」,SV6-128,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV6/SV6_128.png,SAR,오거폰 주춧돌의 가면 ex,포켓몬,,0,미보유,,
,sv7a -「낙원드래고나」,SV7a-088,,https://cards.image.pokemonkorea.co.kr/data/wmimages/SV/SV7A/SV7A_088.png,SAR,브리두라스 ex,포켓몬,,0,미보유,,
